GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,Column1
4521,"Leonard, Meyers",Meyers Leonard,20171026,por,lac,H,20171026-lac-por,22,103,104,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,45,,4,
4694,"Napier, Shabazz",Shabazz Napier,20171026,por,lac,H,20171026-lac-por,22,103,104,0,8.266666667,1,1,9.9,10.5,10.75,9.9,3pt 2rb 3as 1trey 1-2fg,0,0,3000,0,3400,0,,,10,0,1,12,,1,
5017,"Brown, Jaylen",Jaylen Brown,20171026,bos,mil,A,20171026-bos-mil,20,96,89,1,34.26666667,1,1,24.8,24.75,23,24.8,9pt 9rb 1st 1bl 1to 2trey 2-10fg 3-6ft,0,0,6300,200,6500,500,,,22,0,3,23,,2,
5158,"Dorsey, Tyler",Tyler Dorsey,20171026,atl,chi,A,20171026-atl-chi,20,86,91,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,12,,1,
4556,"Baynes, Aron",Aron Baynes,20171026,bos,mil,A,20171026-bos-mil,20,96,89,0,23.68333333,1,1,19.9,21.25,20.5,19.9,12pt 7rb 1as 2to 3-6fg 6-6ft,0,0,3400,-200,3300,-100,,,10,0,5,5,,5,
3637,"Harris, Devin",Devin Harris,20171026,dal,mem,A,20171026-dal-mem,20,91,96,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,12,,2,
4970,"Ferrell, Yogi",Yogi Ferrell,20171026,dal,mem,A,20171026-dal-mem,20,91,96,0,21.68333333,1,1,12.9,11.5,10,12.9,4pt 2rb 1as 2st 1to 0-6fg 4-4ft,0,0,5300,0,4100,-400,,,12,0,2,12,,1,
4610,"Dellavedova, Matthew",Matthew Dellavedova,20171026,mil,bos,H,20171026-bos-mil,20,89,96,0,21.4,1,1,8.4,10,10,8.4,5pt 2rb 2as 2to 1trey 2-4fg,0,0,3600,500,3900,800,,,10,0,1,12,,2,
4728,"Parker, Jabari",Jabari Parker,20171026,mil,bos,H,20171026-bos-mil,20,89,96,0,0,0,0,0,0,0,0,,0,0,,,5000,0,,,10,0,,34,,3,
4572,"Dedmon, Dewayne",Dewayne Dedmon,20171026,atl,chi,A,20171026-atl-chi,20,86,91,1,23.13333333,1,1,25,24.5,23.75,25,4pt 10rb 4as 1bl 2-5fg,0,0,4900,-600,4600,-400,,,11,0,5,5,,5,
5161,"Simmons, Kobi",Kobi Simmons,20171026,mem,dal,H,20171026-dal-mem,20,96,91,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
5138,"Bogdanovic, Bogdan",Bogdan Bogdanovic,20171026,sac,nor,H,20171026-nor-sac,22.5,106,114,0,25.45,1,1,16.4,17.5,16.75,16.4,10pt 2rb 4as 2to 4-7fg 2-2ft,0,0,4600,800,4400,-100,,,10,0,2,23,,2,
5212,"Smith Jr., Dennis",Dennis Smith Jr.,20171026,dal,mem,A,20171026-dal-mem,20,91,96,1,32.98333333,1,1,31.1,30.25,27.25,31.1,9pt 3rb 9as 2st 1bl 4to 4-14fg 1-3ft,0,0,6300,0,5400,-600,,,23,0,1,12,,1,
4817,"Cauley-Stein, Willie",Willie Cauley-Stein,20171026,sac,nor,H,20171026-nor-sac,22.5,106,114,1,29.7,1,1,27.9,25,24,27.9,12pt 2rb 3as 3st 5-9fg 2-2ft,0,0,5700,-100,5600,-400,,,22,0,5,45,,5,
5006,"Baker, Ron",Ron Baker,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,0,0,0,0,0,0,0,,0,0,3100,-200,3100,0,,,10,0,1,12,,1,
4863,"Cook, Quinn",Quinn Cook,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4628,"Hardaway Jr., Tim",Tim Hardaway Jr.,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,1,36.73333333,1,1,16.6,17.75,16,16.6,11pt 3rb 2as 1to 1trey 4-12fg 2-3ft,0,0,4600,-100,5000,0,,,19,0,2,23,,3,
4963,"Murray, Dejounte",Dejounte Murray,20171027,sas,orl,A,20171027-sas-orl,19,87,114,1,20.25,1,1,21.8,21,19,21.8,7pt 4rb 4as 2st 2to 2-9fg 3-4ft,0,0,5500,-400,5300,-500,,,14,1,1,1,,1,
4224,"Harden, James",James Harden,20171027,hou,cha,A,20171027-hou-cha,19,109,93,1,36.93333333,1,1,53.5,62,60.75,53.5,27pt 10rb 11as 1st 5to 4trey 8-18fg 7-8ft,1,1,11500,-100,11000,-600,,,52,0,2,12,,2,
4717,"Frazier, Tim",Tim Frazier,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,12.65,1,1,10.2,10.75,9.75,10.2,0pt 1rb 6as 1st 3to 0-4fg,0,0,3100,0,3700,0,,,10,0,1,1,,1,
4384,"Thomas, Lance",Lance Thomas,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,6.466666667,1,1,1.2,1.25,1,1.2,0pt 1rb 0-1fg,0,0,3000,0,3000,0,,,10,0,3,34,,4,
4629,"Brown, Lorenzo",Lorenzo Brown,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
5148,"White, Derrick",Derrick White,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,12,1,1,7.6,7.75,7,7.6,1pt 3rb 2as 0-2fg 1-2ft,0,0,3000,0,3000,0,,,10,0,1,12,,1,
4087,"Brown, Bobby",Bobby Brown,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,26.15,1,1,18.3,18.5,17.75,18.3,7pt 4rb 3as 1st 1to 1trey 3-8fg,0,0,3000,0,3000,-300,,,10,0,1,1,,2,
3510,"Anthony, Carmelo",Carmelo Anthony,20171027,okc,min,A,20171027-okc-min,20,116,119,1,36.85,1,1,33.4,32.5,31,33.4,23pt 2rb 2as 1st 1bl 1to 1trey 8-15fg 6-7ft,0,0,8000,400,7200,100,,,31,0,4,34,,4,
3986,"Durant, Kevin",Kevin Durant,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,1,38.75,1,1,58.2,61.25,61,58.2,31pt 11rb 6as 1st 2bl 4to 4trey 9-20fg 9-9ft,1,0,10100,0,9400,-100,,,48,0,3,34,,3,
4980,"Satoransky, Tomas",Tomas Satoransky,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,5.533333333,1,1,1,1,0.5,1,1pt 0-1fg 1-2ft,0,0,3000,0,3000,0,,,10,0,1,12,,1,
4086,"Batum, Nicolas",Nicolas Batum,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,0,0,0,0,0,0,0,,0,0,6400,0,4000,0,,,27,17,2,23,,2,
4729,"Ennis, Tyler",Tyler Ennis,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,5,1,1,2.9,3.5,2.75,2.9,0pt 2rb 1as 1to 0-3fg,0,0,3000,0,3000,0,,,10,0,1,12,,1,
4810,"Hollis-Jefferson, Rondae",Rondae Hollis-Jefferson,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,1,17.46666667,1,1,7.6,8.75,7.25,7.6,6pt 3rb 2to 2-8fg 2-2ft,0,0,6400,200,5200,200,,,15,0,4,34,,4,
4377,"Mack, Shelvin",Shelvin Mack,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,22.98333333,1,1,18.7,18.25,17.75,18.7,8pt 1rb 5as 1st 1to 4-6fg,0,0,3300,-400,3600,600,,,10,0,1,1,,1,
4507,"Bazemore, Kent",Kent Bazemore,20171027,atl,den,H,20171027-den-atl,19.5,100,105,1,26.6,1,1,26.2,25.5,24.5,26.2,7pt 6rb 4as 1st 2bl 3to 1trey 3-9fg,0,0,5500,-200,5400,200,,,17,0,2,23,,2,
4321,"Wall, John",John Wall,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,1,37.71666667,1,1,45.4,48,45.75,45.4,20pt 2rb 14as 1st 1bl 4to 2trey 7-20fg 4-6ft,1,0,9700,-500,10000,-200,,,51,0,1,1,,1,
4496,"Acy, Quincy",Quincy Acy,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,18.78333333,1,1,15.8,18.5,20,15.8,12pt 4rb 1to 4trey 4-6fg,0,0,3000,0,3000,0,,,10,0,4,45,,4,
3786,"Paul, Chris",Chris Paul,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,0,0,0,0,0,,0,0,8700,0,7900,-100,,,41,0,1,12,,1,
4514,"Lamb, Jeremy",Jeremy Lamb,20171027,cha,hou,H,20171027-hou-cha,19,93,109,1,29.96666667,1,1,32.1,32.75,32,32.1,20pt 3rb 3as 1st 1bl 2to 3trey 8-16fg 1-2ft,0,0,6400,800,5700,100,,,15,0,2,23,,3,
4766,"Capela, Clint",Clint Capela,20171027,hou,cha,A,20171027-hou-cha,19,109,93,1,16.53333333,1,1,17.2,16.5,16.5,17.2,7pt 6rb 1bl 3-3fg 1-1ft,0,0,7700,500,6500,300,,,23,0,5,5,,5,
4902,"McCaw, Patrick",Patrick McCaw,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,15.83333333,1,1,13.9,12,11.75,13.9,4pt 2rb 1as 1st 1bl 2-3fg,0,0,3000,0,3000,-300,,,10,0,2,23,,3,
4458,"Biyombo, Bismack",Bismack Biyombo,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,18.9,1,1,18.6,18,16.5,18.6,5pt 8rb 2bl 2to 2-5fg 1-4ft,0,0,3200,-100,3700,0,,,10,0,5,45,,5,
4302,"Patterson, Patrick",Patrick Patterson,20171027,okc,min,A,20171027-okc-min,20,116,119,0,18.75,1,1,11.1,10.75,10.5,11.1,3pt 3rb 1as 1bl 1trey 1-4fg,0,0,3000,0,3000,-100,,,10,0,4,45,,4,
3116,"Crawford, Jamal",Jamal Crawford,20171027,min,okc,H,20171027-okc-min,20,119,116,0,13.4,1,1,3,4.5,3.75,3,5pt 2to 1trey 2-7fg,0,0,3900,300,3900,0,,,10,0,2,2,,2,
4759,"Nogueira, Lucas",Lucas Nogueira,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,0,0,1,0,0,0,0,,0,0,4500,-700,4200,0,,,10,0,5,4,,4,
3975,"Brewer, Corey",Corey Brewer,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,22.18333333,1,1,14.1,13.25,12.75,14.1,3pt 3rb 3as 1bl 0-1fg 3-4ft,0,0,3000,0,3000,-200,,,10,0,3,23,,3,
4875,"Bjelica, Nemanja",Nemanja Bjelica,20171027,min,okc,H,20171027-okc-min,20,119,116,0,7.966666667,1,1,4.2,4.75,5.25,4.2,3pt 1rb 1trey 1-1fg,0,0,3200,200,3600,500,,,10,0,3,34,,3,
5215,"Ball, Lonzo",Lonzo Ball,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,1,31.5,1,1,24.4,25.25,24.5,24.4,5pt 7rb 6as 2st 4to 1trey 2-7fg,0,0,7400,0,7100,100,,,29,0,1,1,,1,
4211,"DeRozan, DeMar",DeMar DeRozan,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,1,37.05,1,1,42.5,41.75,38,42.5,24pt 5rb 5as 3st 4to 9-21fg 6-9ft,0,0,8400,100,8100,-100,,,37,0,2,23,,2,
4071,"Beasley, Michael",Michael Beasley,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,14.53333333,1,1,6.9,7.5,6.75,6.9,4pt 2rb 1as 1to 2-5fg,0,0,3300,-100,3800,0,,,10,0,4,34,,4,
4704,"Wiggins, Andrew",Andrew Wiggins,20171027,min,okc,H,20171027-okc-min,20,119,116,1,36.46666667,1,1,30.1,28.25,26.75,30.1,14pt 3rb 1as 2st 2bl 1to 3trey 5-15fg 1-3ft,0,0,6500,-400,7000,-200,,,32,-2,2,34,,3,
5197,"Young, Mike",Mike Young,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,,,4,4,,,
4943,"Abrines, Alex",Alex Abrines,20171027,okc,min,A,20171027-okc-min,20,116,119,0,8.466666667,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3000,0,3000,-100,,,10,0,2,23,,2,
3311,"Jefferson, Richard",Richard Jefferson,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,0,0,1,0,0,0,0,,0,0,3100,0,3000,0,,,10,0,3,34,,3,
4569,"Canaan, Isaiah",Isaiah Canaan,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,,,1,1,,,
4209,"Casspi, Omri",Omri Casspi,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,13.15,1,1,18.1,17.25,17.25,18.1,8pt 3rb 1as 1st 1bl 1to 1trey 2-3fg 3-4ft,0,0,3000,0,3000,0,,,10,0,3,34,,3,
4085,"Anderson, Ryan",Ryan Anderson,20171027,hou,cha,A,20171027-hou-cha,19,109,93,1,34.68333333,1,1,35.7,37,37.75,35.7,21pt 6rb 1as 1st 1bl 6trey 7-16fg 1-1ft,0,0,4400,300,4400,200,,,18,0,4,45,,4,
4820,"Looney, Kevon",Kevon Looney,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,11.58333333,1,1,18,17.25,17.25,18,9pt 5rb 1bl 4-4fg 1-1ft,0,0,3200,0,3000,0,,,10,0,4,34,,4,
3871,"Tucker, P.J.",P.J. Tucker,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,37.15,1,1,29.6,31.25,31,29.6,9pt 13rb 2as 1bl 1to 3trey 3-10fg,0,0,4600,200,4000,-400,,,11,0,3,34,,3,
4806,"Lyles, Trey",Trey Lyles,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,34,,4,
4036,"Young, Nick",Nick Young,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,7.783333333,1,1,8.1,7.25,6.5,8.1,0pt 3rb 1as 1bl 0-3fg,0,0,3000,0,3700,0,,,10,0,2,2,,2,
5170,"Ouattara, Yakuba",Yakuba Ouattara,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4760,"Dinwiddie, Spencer",Spencer Dinwiddie,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,22.08333333,1,1,21.5,21.5,21,21.5,4pt 11as 1st 2to 1-3fg 2-2ft,0,0,5000,600,5200,1000,,,10,0,1,12,,2,
4898,"Weber, Briante",Briante Weber,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4964,"Brussino, Nicolas",Nicolas Brussino,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2,
3860,"Aldridge, LaMarcus",LaMarcus Aldridge,20171027,sas,orl,A,20171027-sas-orl,19,87,114,1,29.5,1,1,39.2,41.25,41,39.2,24pt 11rb 1bl 1to 1trey 9-14fg 5-5ft,1,0,9000,100,8200,-200,,,35,0,4,45,,4,
5230,"McKinnie, Alfonzo",Alfonzo McKinnie,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
4260,"Aldrich, Cole",Cole Aldrich,20171027,min,okc,H,20171027-okc-min,20,119,116,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
4699,"Payton, Elfrid",Elfrid Payton,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,0,0,0,0,0,0,0,,0,0,6900,0,6600,-700,,,33,0,1,1,,1,
5004,"Poeltl, Jakob",Jakob Poeltl,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,0,18.76666667,1,1,24.9,22.75,22.25,24.9,7pt 7rb 1as 1st 2bl 1to 3-5fg 1-1ft,0,0,5400,500,5300,800,,,10,0,5,45,,4,
4828,"Oubre, Kelly",Kelly Oubre,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,1,38.58333333,1,1,39.6,38.5,39.25,39.6,19pt 8rb 2st 2bl 1to 4trey 6-11fg 3-3ft,0,0,5200,-200,4900,700,,,13,0,3,23,,3,
4173,"Curry, Stephen",Stephen Curry,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,1,36.2,1,1,42,42.75,41.25,42,20pt 5rb 8as 2st 2to 3trey 7-19fg 3-3ft,0,0,9500,100,8900,200,,,48,0,1,12,,1,
5216,"Kuzma, Kyle",Kyle Kuzma,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,32,1,1,24.5,29,28.25,24.5,15pt 10rb 1as 4to 1trey 7-14fg,1,0,4900,-200,4700,0,,,10,0,4,34,,3,
4113,"Mbah a Moute, Luc",Luc Mbah a Moute,20171027,hou,cha,A,20171027-hou-cha,19,109,93,1,40.76666667,1,1,37.6,35,35.25,37.6,12pt 8rb 2as 2st 3bl 2to 2trey 5-8fg,0,0,4000,800,3700,0,,,10,0,4,34,,4,
3736,"Bogut, Andrew",Andrew Bogut,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
4167,"Gibson, Taj",Taj Gibson,20171027,min,okc,H,20171027-okc-min,20,119,116,1,36.45,1,1,37.1,35.5,34.5,37.1,16pt 8rb 3as 2st 1bl 2to 8-12fg,0,0,4300,-500,4000,-300,,,12,0,4,45,,4,
3621,"Ariza, Trevor",Trevor Ariza,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,1,0,0,0,0,,0,0,5200,0,4400,0,,,20,0,3,23,,3,
4949,"Hernangomez, Guillermo",Guillermo Hernangomez,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,13.43333333,1,1,14.3,13.5,12,14.3,4pt 4rb 1as 2st 2to 2-4fg 0-4ft,0,0,4000,-500,4000,-500,,,12,-2,5,45,,5,
4736,"Anderson, Kyle",Kyle Anderson,20171027,sas,orl,A,20171027-sas-orl,19,87,114,1,21.86666667,1,1,17.7,17.5,16.75,17.7,4pt 6rb 3as 1st 1to 1-4fg 2-2ft,0,0,5000,200,4700,200,,,11,0,3,23,,2,
5177,"Dozier, PJ",PJ Dozier,20171027,okc,min,A,20171027-okc-min,20,116,119,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,12,,1,
4772,"Jokic, Nikola",Nikola Jokic,20171027,den,atl,A,20171027-den-atl,19.5,105,100,1,32.51666667,1,1,44.5,46.75,45.25,44.5,18pt 15rb 5as 1st 2to 8-16fg 2-2ft,1,0,8400,-300,8400,-500,,,44,0,5,45,,5,
3970,"Afflalo, Arron",Arron Afflalo,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,6.166666667,1,1,0,0,-0.5,0,0pt 0-2fg,0,0,3000,0,3000,0,,,10,0,2,23,,2,
4770,"Kilpatrick, Sean",Sean Kilpatrick,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,9.966666667,1,1,9.7,10.25,8.75,9.7,8pt 1rb 1as 1to 2-7fg 4-5ft,0,0,3800,-200,3500,-500,,,10,0,2,12,,2,
4871,"Porzingis, Kristaps",Kristaps Porzingis,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,1,29.38333333,1,1,52.8,49.75,47.5,52.8,30pt 9rb 1st 3bl 1trey 13-24fg 3-3ft,0,0,8900,-400,8500,0,,,38,2,4,45,,4,
4669,"McDermott, Doug",Doug McDermott,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,20.65,1,1,18,19.25,19.5,18,12pt 5rb 2trey 4-6fg 2-3ft,0,0,3400,-100,3300,-100,,,10,0,3,34,,3,
4995,"Forbes, Bryn",Bryn Forbes,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,17.4,1,1,10.7,10.25,9,10.7,5pt 1rb 1as 1bl 1trey 2-9fg,0,0,3000,0,3000,0,,,10,0,2,12,,1,
4504,"Green, Draymond",Draymond Green,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,1,16.61666667,1,1,20.6,19.75,19.5,20.6,3pt 3rb 6as 3bl 4to 1-2fg 1-1ft,0,0,8200,400,7400,200,,,34,0,4,45,,4,
4104,"Ibaka, Serge",Serge Ibaka,20171027,tor,lal,A,20171027-tor-lal,22.5,101,92,1,33.76666667,1,1,26.6,27.5,27,26.6,18pt 8rb 1to 8-10fg 2-2ft,0,0,5500,-400,5200,-200,,,24,0,4,45,,4,
4890,"Simmons, Jonathon",Jonathon Simmons,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,22.96666667,1,1,26.3,26.5,24.5,26.3,17pt 4rb 3as 8-13fg 1-4ft,0,0,4300,-100,3900,-300,,,14,0,3,23,,2,
3978,"Chandler, Wilson",Wilson Chandler,20171027,den,atl,A,20171027-den-atl,19.5,105,100,1,22.68333333,1,1,3.7,4.25,3.75,3.7,2pt 1rb 1as 1to 1-3fg,0,0,5100,-300,4800,-200,,,25,1,3,34,,3,
5121,"Qi, Zhou",Zhou Qi,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,45,,4,
5217,"Bryant, Thomas",Thomas Bryant,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,-100,,,10,0,5,45,,5,
4938,"Prince, Taurean",Taurean Prince,20171027,atl,den,H,20171027-den-atl,19.5,100,105,1,32.7,1,1,33.9,35.75,35.75,33.9,19pt 7rb 3as 2st 4to 3trey 8-14fg,0,0,5600,0,5800,100,,,17,0,3,23,,3,
4721,"O'Bryant, Johnny",Johnny O'Bryant,20171027,cha,hou,H,20171027-hou-cha,19,93,109,0,13.63333333,1,1,8.9,8,7.25,8.9,2pt 2rb 1as 1st 1-4fg,0,0,3200,-300,3000,0,,,10,0,4,45,,4,
4080,"Arthur, Darrell",Darrell Arthur,20171027,den,atl,A,20171027-den-atl,19.5,105,100,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
4079,"Westbrook, Russell",Russell Westbrook,20171027,okc,min,A,20171027-okc-min,20,116,119,1,36.76666667,1,1,48.1,51,49,48.1,27pt 8rb 9as 2st 8to 1trey 10-18fg 6-8ft,0,0,11500,700,11400,0,,,56,-2,1,1,,1,
4299,"Mozgov, Timofey",Timofey Mozgov,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,1,13.91666667,1,1,15,14.25,14,15,6pt 5rb 1bl 3-4fg,0,0,3000,-100,3100,-200,,,10,0,5,5,,5,
4613,"Felix, Carrick",Carrick Felix,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2,
4363,"Butler, Jimmy",Jimmy Butler,20171027,min,okc,H,20171027-okc-min,20,119,116,1,38.18333333,1,1,40.5,41.25,40,40.5,25pt 5rb 7as 1to 7-10fg 11-13ft,0,0,8300,0,7000,0,,,37,0,3,2,,2,
4907,"Paul, Brandon",Brandon Paul,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,21.43333333,1,1,13.9,12.5,12,13.9,5pt 2rb 1as 1st 1bl 1to 2-3fg 1-2ft,0,0,3000,0,3000,0,,,10,0,2,2,,2,
4516,"Zeller, Tyler",Tyler Zeller,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,9.966666667,1,1,6.9,7.5,7.25,6.9,4pt 2rb 1as 1to 2-3fg,0,0,3000,0,3000,0,,,10,0,5,5,,4,
5165,"Wiley, Jacob",Jacob Wiley,20171027,bkn,nyk,A,20171027-bkn-nyk,19.5,86,107,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
5226,"Johnson, Dakari",Dakari Johnson,20171027,okc,min,A,20171027-okc-min,20,116,119,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
5014,"Kuzminskas, Mindaugas",Mindaugas Kuzminskas,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,3,,3,
4923,"Jackson, Demetrius",Demetrius Jackson,20171027,hou,cha,A,20171027-hou-cha,19,109,93,0,0,0,1,0,0,0,0,,0,0,3100,0,3000,0,,,10,0,1,1,,1,
5137,"Isaac, Jonathan",Jonathan Isaac,20171027,orl,sas,H,20171027-sas-orl,19,114,87,0,19.4,1,1,20.3,18,17.25,20.3,6pt 4rb 1as 2st 1bl 1to 1-4fg 4-4ft,0,0,4000,-200,3400,-300,,,10,0,4,34,,3,
3553,"Pachulia, Zaza",Zaza Pachulia,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,1,13.11666667,1,1,15.3,16.25,15,15.3,4pt 9rb 1as 1to 2-7fg,0,0,3200,-100,3300,-100,,,10,0,5,5,,5,
5218,"Caruso, Alex",Alex Caruso,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,12,,2,
5154,"Hicks, Isaiah",Isaiah Hicks,20171027,nyk,bkn,H,20171027-bkn-nyk,19.5,107,86,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,4,4,,4,
4193,"Green, Danny",Danny Green,20171027,sas,orl,A,20171027-sas-orl,19,87,114,1,18.28333333,1,1,5.2,5.75,4.5,5.2,3pt 1rb 2st 5to 1-5fg 1-2ft,0,0,5500,300,5400,500,,,13,2,2,23,,2,
4114,"McGee, JaVale",JaVale McGee,20171027,gsw,was,H,20171027-was-gsw,22.5,120,117,0,9.266666667,1,1,11.3,10,9.75,11.3,0pt 4rb 1as 1st 1bl 1to 0-1fg,0,0,3000,-100,3000,0,,,10,0,5,5,,5,
5134,"Collins, John",John Collins,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,14.33333333,1,1,15.6,16,13.75,15.6,6pt 8rb 2-11fg 2-2ft,0,0,5600,-100,5600,100,,,11,0,4,45,,4,
4940,"Costello, Matt",Matt Costello,20171027,sas,orl,A,20171027-sas-orl,19,87,114,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
4880,"Huestis, Josh",Josh Huestis,20171027,okc,min,A,20171027-okc-min,20,116,119,0,15.41666667,1,1,9.6,9.25,8.75,9.6,3pt 3rb 1bl 1trey 1-5fg,0,0,3000,0,3000,0,,,10,0,3,34,,3,
4494,"Beal, Bradley",Bradley Beal,20171027,was,gsw,A,20171027-was-gsw,22.5,117,120,1,15.36666667,1,1,12.6,12.25,11,12.6,4pt 3rb 2as 1st 1to 2-7fg,0,0,7800,-200,7500,200,,,36,0,2,2,,2,
5176,"Patton, Justin",Justin Patton,20171027,min,okc,H,20171027-okc-min,20,119,116,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,5,,5,
